order_id,user_id,order_at,total_order_amount,master_item_count,subledger_item_count,order_reconciliation,order_item_count_recon,order_status_recon
108296,86747,2025-12-28 09:42:10.000000,113.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103262,82806,2021-07-07 05:42:28.000000,15.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
47143,37672,2024-01-15 18:32:39.000000,76.33,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101688,81531,2023-10-17 10:40:22.000000,330.94,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101592,81457,2025-05-24 22:44:38.000000,40.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110859,88786,2025-10-26 08:01:31.000000,170.93,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56458,45112,2026-01-28 23:23:04.000000,15.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
15332,12228,2024-11-18 07:55:12.000000,15.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
70877,56688,2021-04-24 13:49:50.000000,172.86,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
11498,9135,2026-04-06 08:59:49.000000,127.65,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
15368,12257,2026-06-12 20:18:58.000000,16.74,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58736,46932,2025-09-09 09:15:49.000000,59.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120089,96132,2025-01-08 19:38:55.000000,16.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12746,10121,2022-05-04 15:32:34.000000,16.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110171,88250,2024-09-01 05:58:06.000000,124.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10540,8386,2026-04-21 07:01:19.000000,17.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
107125,85853,2021-08-11 11:56:06.000000,17.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22957,18339,2022-08-28 23:36:32.000000,17.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36731,29318,2024-08-13 11:29:49.000000,17.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52347,41792,2026-02-27 04:42:24.000000,90.62,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
105241,84363,2025-09-03 23:51:14.000000,153.93,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
38923,31098,2026-04-28 10:20:38.000000,142.59,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
27796,22223,2020-04-30 12:46:09.000000,18.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61712,49294,2026-05-22 14:17:30.000000,165.14,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
75353,60265,2026-03-10 06:56:46.000000,18.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12381,9862,2021-04-12 00:33:18.000000,117.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
8443,6746,2025-02-04 07:19:43.000000,100.8,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54860,43825,2025-09-05 20:48:07.000000,227.06,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2066,1651,2025-02-05 23:45:12.000000,175.38,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85719,68604,2022-12-19 14:55:01.000000,18.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85398,68338,2025-09-13 04:14:48.000000,155.49,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
98410,78907,2025-08-10 21:06:54.000000,19.6,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
47227,37737,2025-02-21 04:45:48.000000,164.95,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108697,87065,2024-02-25 03:48:44.000000,49.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
45869,36622,2025-07-23 23:52:29.000000,92.41,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106833,85603,2026-02-06 05:32:46.000000,19.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
112241,89870,2023-09-12 16:27:49.000000,89.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1789,1434,2023-05-12 10:46:17.000000,166.89,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
33419,26647,2025-05-15 06:22:53.000000,48.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
44943,35850,2025-08-26 23:36:02.000000,121.94,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102070,81824,2025-12-08 11:58:44.000000,73.97,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
31602,25253,2025-03-27 04:12:02.000000,19.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
75524,60400,2026-01-23 16:14:40.000000,19.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
92269,73870,2026-03-21 22:33:55.000000,221.94,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
104930,84099,2023-08-18 08:10:24.000000,19.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120047,96098,2023-08-25 13:09:21.000000,89.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60356,48204,2026-03-01 17:52:19.000000,300.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19337,15442,2024-02-15 23:27:19.000000,145.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
111124,89005,2023-10-29 14:24:46.000000,146.66,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23302,18613,2021-11-25 10:18:55.000000,184.76,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
13104,10407,2026-06-05 18:09:35.000000,134.04,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1704,1360,2020-09-15 07:36:35.000000,396.46,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2019,1621,2020-11-05 15:41:34.000000,21.6,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
94141,75478,2024-03-01 11:07:09.000000,21.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
89751,71808,2025-02-02 22:12:47.000000,126.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
81662,65348,2025-10-25 12:27:55.000000,22.45,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4863,3844,2022-02-28 20:05:24.000000,47.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19250,15368,2026-02-07 20:04:39.000000,56.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
73372,58685,2023-08-17 21:28:55.000000,22.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83732,67008,2025-04-06 21:34:13.000000,262.49,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48720,38892,2023-12-10 19:59:20.000000,63.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
42042,33524,2024-10-22 01:08:22.000000,168.63,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
66862,53463,2025-02-09 07:23:54.000000,81.76,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
93851,75212,2026-02-03 23:33:07.000000,23.97,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106095,85017,2022-02-13 09:41:09.000000,423.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
45409,36249,2019-07-27 08:03:11.000000,24.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52527,41923,2026-02-19 19:44:58.000000,24.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
77517,61974,2020-07-20 05:46:21.000000,163.94,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
30687,24501,2024-12-29 18:24:40.000000,49.88,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
64690,51682,2025-12-04 22:31:26.000000,52.89,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
86973,69618,2021-12-15 02:22:09.000000,59.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
3854,3054,2025-07-28 03:38:11.000000,24.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4131,3283,2026-04-08 13:11:18.000000,122.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
71625,57280,2025-09-22 04:26:16.000000,74.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1960,1572,2025-08-19 15:08:01.000000,24.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
17359,13808,2025-04-18 04:08:38.000000,68.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28016,22396,2023-10-02 06:40:18.000000,114.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39061,31206,2025-07-06 04:01:06.000000,56.97,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85843,68714,2026-04-03 00:40:54.000000,283.6,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
94108,75447,2025-05-15 02:21:23.000000,25.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80418,64304,2025-06-05 21:06:40.000000,143.13,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95641,76669,2024-03-14 05:15:54.000000,171.71,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106392,85281,2025-02-24 07:23:32.000000,25.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
70274,56203,2026-06-16 01:54:50.053849,25.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
97173,77886,2022-06-29 15:52:50.000000,391.09,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101468,81360,2021-10-15 02:13:13.000000,54.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116779,93493,2022-08-20 23:26:46.000000,121.5,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
43234,34506,2022-09-30 03:29:40.000000,195.16,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
67913,54356,2019-07-08 21:41:29.000000,25.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
99941,80174,2020-12-30 06:13:30.000000,64.83,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
122551,98133,2023-12-11 07:32:11.000000,25.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68885,55102,2025-04-23 17:57:29.000000,167.61,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39562,31595,2025-10-20 06:21:08.000000,95.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
38801,30998,2021-03-14 12:05:30.000000,26.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
43994,35103,2026-04-26 09:23:28.000000,91.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103209,82757,2025-11-17 00:35:38.000000,71.37,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48871,39008,2022-10-28 17:20:04.000000,26.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5727,4532,2022-03-16 01:35:57.000000,26.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58621,46840,2025-01-12 03:51:17.000000,26.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54157,43260,2026-03-06 18:37:01.000000,269.43,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48079,38409,2024-09-04 12:07:25.000000,70.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21386,17085,2024-12-08 10:38:01.000000,27.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28858,23062,2025-12-26 06:18:28.000000,66.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
18491,14725,2023-06-22 17:46:30.000000,27.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
35303,28185,2026-04-20 18:21:19.000000,27.45,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56873,45462,2026-04-02 06:49:31.000000,97.59,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21106,16884,2022-12-20 09:50:06.000000,73.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
25980,20758,2026-05-22 08:27:15.000000,107.86,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123771,99117,2026-04-08 10:10:56.000000,90.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
114495,91699,2024-10-29 10:50:16.000000,77.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
107800,86378,2021-11-02 15:20:19.000000,63.81,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118105,94562,2024-04-02 14:13:29.000000,28.97,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123366,98785,2022-04-28 19:57:12.000000,62.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
50250,40148,2025-03-22 21:13:10.000000,152.45,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
540,449,2025-09-04 17:56:30.000000,29.45,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19414,15497,2024-03-31 00:53:51.000000,187.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
31129,24864,2025-05-19 18:54:28.000000,237.94,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
33855,27005,2021-01-13 08:15:59.000000,29.98,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62050,49571,2026-04-11 17:53:25.000000,29.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
67838,54281,2025-11-29 21:00:11.000000,29.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
96953,77715,2026-06-14 20:18:18.000000,30.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36025,28737,2025-10-02 05:45:16.000000,74.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
72806,58237,2021-11-21 05:12:45.000000,30.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79936,63894,2025-05-29 14:09:51.000000,30.2,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52747,42091,2022-09-22 08:16:32.000000,30.2,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23801,19013,2025-09-02 14:41:00.000000,31.07,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
42087,33558,2025-11-11 14:26:48.000000,31.07,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108165,86648,2023-10-31 05:44:16.000000,138.08,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46546,37188,2021-04-10 03:55:26.000000,31.81,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52573,41951,2024-03-12 04:57:27.000000,105.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
49012,39104,2024-08-04 13:03:27.000000,33.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48570,38782,2022-08-01 20:15:35.000000,183.6,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
89533,71652,2026-04-28 01:06:01.000000,99.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21227,16973,2025-02-16 13:49:38.000000,152.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
55073,43995,2022-08-15 20:25:25.000000,34.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80719,64571,2025-10-14 06:21:09.000000,90.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
77066,61614,2023-02-01 07:08:36.000000,35.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78942,63089,2026-05-21 01:08:00.000000,206.98,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10313,8216,2025-11-11 15:38:17.000000,35.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
77261,61765,2026-02-28 20:24:30.000000,222.73,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
91491,73253,2026-02-23 01:58:14.000000,35.8,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102122,81866,2021-11-28 15:53:20.000000,143.8,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
59166,47277,2024-04-01 05:54:12.000000,36.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83658,66949,2023-07-20 03:19:32.000000,93.19,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4688,3713,2023-02-03 03:52:52.000000,36.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
17660,14051,2020-04-12 10:47:30.000000,36.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54954,43894,2023-03-20 07:50:28.000000,163.5,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115613,92552,2022-05-16 20:25:16.000000,330.28,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19854,15856,2022-07-17 01:47:48.000000,79.44,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54744,43730,2022-11-08 13:47:17.000000,103.76,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
65382,52213,2025-10-02 14:14:51.000000,36.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
53157,42436,2023-10-26 22:58:14.000000,92.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110734,88681,2025-12-28 07:59:59.000000,38.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
86594,69338,2020-12-22 07:32:17.000000,202.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78465,62721,2024-11-24 00:08:42.000000,107.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
111165,89035,2026-05-22 13:20:42.000000,39.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10258,8178,2024-01-20 12:11:17.000000,39.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
38416,30666,2024-02-17 01:50:46.000000,39.98,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
124572,99737,2020-09-26 23:48:27.000000,107.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
75401,60305,2023-06-03 05:33:12.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
98229,78754,2025-04-25 02:20:27.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
34233,27316,2024-08-02 03:25:12.000000,118.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118221,94647,2022-07-04 10:40:39.000000,112.85,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113711,91034,2026-06-14 22:20:37.000000,41.8,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
44374,35401,2022-06-28 07:31:00.000000,41.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26379,21080,2026-05-26 18:01:30.000000,42.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
72299,57811,2021-09-30 16:28:08.000000,237.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21554,17219,2024-01-23 22:55:49.000000,43.15,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12059,9601,2023-11-30 21:18:17.000000,362.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
19561,15612,2025-02-24 00:39:35.000000,44.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
6773,5398,2024-10-12 12:47:15.000000,44.42,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54803,43782,2026-02-23 13:22:10.000000,44.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
93209,74681,2026-04-04 00:39:58.000000,45.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5786,4579,2022-11-30 18:42:46.000000,524.45,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21212,16961,2026-01-15 23:29:39.000000,45.08,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39274,31367,2025-10-29 00:05:08.000000,231.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21240,16986,2019-11-17 21:49:56.000000,46.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74222,59360,2021-06-29 12:40:21.000000,46.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
13262,10525,2026-03-20 14:50:18.000000,46.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103678,83118,2026-05-23 23:37:18.000000,228.93,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117107,93772,2024-09-27 05:40:38.000000,95.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68389,54731,2026-04-23 13:17:07.000000,46.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1288,1027,2025-08-16 05:15:10.000000,176.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
