order_id,user_id,created_at,shipped_at,gross_revenue,order_status,recognized_revenue,total_item_count,data_integrity_status,cutoff_status
-4835,49470,2026-04-19 17:37:00.000000,2026-04-21 13:37:00.000000,74.0,complete,74.0,1,MATCHED,NORMAL
-4856,26655,2026-04-20 17:31:00.000000,2026-04-21 17:31:00.000000,409.0,"complete,shipped",409.0,3,MATCHED,NORMAL
-4896,88802,2026-04-23 15:42:00.000000,2026-04-24 15:42:00.000000,41.0,complete,41.0,1,MATCHED,NORMAL
-4921,66541,2026-04-25 16:58:00.000000,2026-04-28 18:00:00.000000,184.0,complete,184.0,3,MATCHED,NORMAL
-4968,88920,2026-04-28 09:30:00.000000,2026-04-29 16:30:00.000000,187.0,complete,187.0,3,MATCHED,NORMAL
-4974,89880,2026-04-28 10:26:00.000000,2026-05-01 22:00:00.000000,135.0,complete,135.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-4998,18930,2026-04-30 10:46:00.000000,2026-05-01 15:46:00.000000,155.0,complete,155.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-5003,87897,2026-04-30 11:07:00.000000,2026-05-03 17:00:00.000000,359.0,complete,359.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5007,48741,2026-04-30 12:29:00.000000,2026-05-04 00:00:00.000000,275.0,complete,275.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5008,9850,2026-04-30 17:11:00.000000,2026-05-02 05:11:00.000000,213.0,returned,213.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-5014,56567,2026-05-01 15:37:00.000000,2026-05-02 19:37:00.000000,225.0,complete,225.0,3,MATCHED,NORMAL
-5029,14345,2026-05-02 11:57:00.000000,2026-05-08 01:00:00.000000,399.0,complete,399.0,3,MATCHED,NORMAL
-5039,15807,2026-05-02 13:32:00.000000,2026-05-04 04:32:00.000000,101.0,"complete,shipped",101.0,3,MATCHED,NORMAL
-5055,84601,2026-05-03 11:01:00.000000,2026-05-06 14:00:00.000000,413.0,complete,413.0,3,MATCHED,NORMAL
-5059,84606,2026-05-04 14:41:00.000000,2026-05-05 19:41:00.000000,107.0,complete,107.0,1,MATCHED,NORMAL
-5063,43794,2026-05-04 12:39:00.000000,2026-05-06 08:39:00.000000,364.0,"complete,shipped",364.0,3,MATCHED,NORMAL
-5069,71136,2026-05-04 13:19:00.000000,2026-05-07 21:00:00.000000,273.0,complete,273.0,3,MATCHED,NORMAL
-5074,63723,2026-05-05 12:08:00.000000,2026-05-06 15:08:00.000000,47.0,complete,47.0,1,MATCHED,NORMAL
-5137,12294,2026-05-09 17:58:00.000000,2026-05-11 06:58:00.000000,348.0,"complete,returned",348.0,2,MATCHED,NORMAL
-5154,49209,2026-05-10 09:33:00.000000,2026-05-12 03:33:00.000000,197.0,complete,197.0,1,MATCHED,NORMAL
-5165,9792,2026-05-11 15:50:00.000000,2026-05-12 15:50:00.000000,41.0,complete,41.0,1,MATCHED,NORMAL
-5194,93511,2026-05-13 10:09:00.000000,2026-05-14 19:09:00.000000,288.0,complete,288.0,3,MATCHED,NORMAL
-5218,83627,2026-05-14 14:37:00.000000,2026-05-17 12:00:00.000000,327.0,complete,327.0,3,MATCHED,NORMAL
-5224,88001,2026-05-15 15:08:00.000000,2026-05-17 01:08:00.000000,259.0,"complete,shipped",259.0,2,MATCHED,NORMAL
-5249,851,2026-05-16 16:30:00.000000,2026-05-20 04:00:00.000000,320.0,complete,320.0,3,MATCHED,NORMAL
-5251,66216,2026-05-17 10:12:00.000000,2026-05-18 11:12:00.000000,255.0,complete,255.0,2,MATCHED,NORMAL
-5270,60109,2026-05-18 13:06:00.000000,2026-05-19 23:06:00.000000,183.0,returned,183.0,1,MATCHED,NORMAL
-5294,43377,2026-05-19 14:23:00.000000,2026-05-21 02:23:00.000000,264.0,"complete,shipped",264.0,2,MATCHED,NORMAL
-5313,47519,2026-05-21 17:24:00.000000,2026-05-23 04:24:00.000000,210.0,complete,210.0,2,MATCHED,NORMAL
-5342,51737,2026-05-23 14:14:00.000000,2026-05-26 16:00:00.000000,88.0,complete,88.0,1,MATCHED,NORMAL
-5346,78820,2026-05-23 13:31:00.000000,2026-05-25 08:31:00.000000,246.0,complete,246.0,2,MATCHED,NORMAL
-5347,80022,2026-05-23 14:27:00.000000,2026-05-25 09:27:00.000000,492.0,complete,492.0,3,MATCHED,NORMAL
-5349,81448,2026-05-23 12:44:00.000000,2026-05-24 18:44:00.000000,85.0,complete,85.0,1,MATCHED,NORMAL
-5357,58761,2026-05-24 17:43:00.000000,2026-05-25 19:43:00.000000,197.0,"complete,shipped",197.0,2,MATCHED,NORMAL
-5378,72638,2026-05-25 12:22:00.000000,2026-05-28 12:00:00.000000,236.0,complete,236.0,2,MATCHED,NORMAL
-5386,40594,2026-05-26 17:52:00.000000,2026-05-28 10:52:00.000000,351.0,"complete,returned",351.0,2,MATCHED,NORMAL
-5401,69281,2026-05-27 12:55:00.000000,2026-05-28 19:55:00.000000,71.0,complete,71.0,1,MATCHED,NORMAL
-5406,26458,2026-05-27 17:07:00.000000,2026-05-30 15:00:00.000000,333.0,complete,333.0,3,MATCHED,NORMAL
-5407,72197,2026-05-27 11:07:00.000000,2026-05-28 14:07:00.000000,282.0,complete,282.0,3,MATCHED,NORMAL
-5417,5828,2026-05-28 17:30:00.000000,2026-05-29 17:30:00.000000,281.0,"complete,returned",281.0,2,MATCHED,NORMAL
-5424,28552,2026-05-28 14:56:00.000000,2026-05-31 15:00:00.000000,356.0,complete,356.0,3,MATCHED,NORMAL
-5473,41015,2026-05-31 14:59:00.000000,2026-06-03 13:00:00.000000,341.0,complete,341.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5480,75612,2026-06-01 16:29:00.000000,2026-06-03 02:29:00.000000,526.0,"complete,returned",526.0,3,MATCHED,NORMAL
-5498,92508,2026-06-02 11:24:00.000000,2026-06-03 21:24:00.000000,136.0,"complete,shipped",136.0,2,MATCHED,NORMAL
-5509,58314,2026-06-03 11:53:00.000000,2026-06-04 18:53:00.000000,275.0,"complete,shipped",275.0,2,MATCHED,NORMAL
-5519,55080,2026-06-03 12:46:00.000000,2026-06-04 18:46:00.000000,96.0,complete,96.0,1,MATCHED,NORMAL
-5555,55216,2026-06-06 17:18:00.000000,2026-06-07 22:18:00.000000,134.0,complete,134.0,1,MATCHED,NORMAL
-5573,56722,2026-06-07 09:44:00.000000,2026-06-08 15:44:00.000000,254.0,"complete,returned",254.0,3,MATCHED,NORMAL
-5574,52684,2026-06-07 13:40:00.000000,2026-06-11 00:00:00.000000,185.0,complete,185.0,2,MATCHED,NORMAL
-5580,93331,2026-06-07 15:08:00.000000,2026-06-11 02:00:00.000000,26.0,complete,26.0,1,MATCHED,NORMAL
-5584,47366,2026-06-08 17:47:00.000000,2026-06-12 13:00:00.000000,160.0,complete,160.0,2,MATCHED,NORMAL
-5585,63950,2026-06-08 14:31:00.000000,2026-06-12 22:00:00.000000,320.0,complete,320.0,2,MATCHED,NORMAL
-5640,62475,2026-06-11 09:40:00.000000,2026-06-12 18:40:00.000000,354.0,complete,354.0,2,MATCHED,NORMAL
-5700,26136,2026-06-15 17:03:00.000000,2026-06-18 13:00:00.000000,139.0,complete,139.0,1,MATCHED,NORMAL
-5703,14759,2026-06-16 14:45:00.000000,2026-06-18 01:45:00.000000,124.0,complete,124.0,1,MATCHED,NORMAL
-5745,87685,2026-06-18 15:39:00.000000,2026-06-20 07:39:00.000000,158.0,complete,158.0,1,MATCHED,NORMAL
-5746,54774,2026-06-19 10:40:00.000000,2026-06-20 19:40:00.000000,395.0,complete,395.0,3,MATCHED,NORMAL
-5764,10805,2026-06-20 16:24:00.000000,2026-06-21 18:24:00.000000,275.0,"complete,shipped",275.0,3,MATCHED,NORMAL
-5770,50726,2026-06-20 11:40:00.000000,2026-06-21 22:40:00.000000,278.0,complete,278.0,2,MATCHED,NORMAL
-5772,86156,2026-06-20 12:14:00.000000,2026-06-21 20:14:00.000000,129.0,complete,129.0,1,MATCHED,NORMAL
-5774,32550,2026-06-20 14:19:00.000000,2026-06-22 08:19:00.000000,317.0,complete,317.0,3,MATCHED,NORMAL
-5789,62396,2026-06-21 13:59:00.000000,2026-06-23 05:59:00.000000,300.0,"complete,returned",300.0,3,MATCHED,NORMAL
-5853,40792,2026-06-26 07:45:00.000000,2026-06-27 15:45:00.000000,227.0,returned,227.0,2,MATCHED,NORMAL
-5881,51945,2026-06-28 13:42:00.000000,2026-06-30 11:42:00.000000,142.0,complete,142.0,1,MATCHED,NORMAL
-5882,65002,2026-06-28 17:40:00.000000,2026-06-29 23:40:00.000000,278.0,complete,278.0,2,MATCHED,NORMAL
-5912,71369,2026-06-30 09:50:00.000000,2026-07-04 01:00:00.000000,268.0,complete,268.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-5936,79509,2026-07-01 15:19:00.000000,2026-07-02 23:19:00.000000,194.0,complete,194.0,1,MATCHED,NORMAL
-5937,99052,2026-07-01 16:32:00.000000,2026-07-03 01:32:00.000000,126.0,complete,126.0,2,MATCHED,NORMAL
-5938,82228,2026-07-01 05:52:00.000000,2026-07-02 22:52:00.000000,346.0,"complete,returned",346.0,3,MATCHED,NORMAL
-5955,12842,2026-07-02 13:15:00.000000,2026-07-03 17:15:00.000000,120.0,complete,120.0,2,MATCHED,NORMAL
-5957,30902,2026-07-03 13:09:00.000000,2026-07-05 05:09:00.000000,169.0,complete,169.0,2,MATCHED,NORMAL
-5961,14340,2026-07-03 00:26:00.000000,2026-07-04 09:26:00.000000,248.0,returned,248.0,2,MATCHED,NORMAL
-5975,76888,2026-07-04 07:38:00.000000,2026-07-05 23:38:00.000000,345.0,"complete,returned",345.0,2,MATCHED,NORMAL
-5982,36758,2026-07-04 15:13:00.000000,2026-07-06 10:13:00.000000,189.0,complete,189.0,3,MATCHED,NORMAL
-5989,44363,2026-07-05 13:31:00.000000,2026-07-07 00:31:00.000000,370.0,complete,370.0,3,MATCHED,NORMAL
-5990,28312,2026-07-05 16:51:00.000000,2026-07-07 02:51:00.000000,156.0,complete,156.0,1,MATCHED,NORMAL
-6010,90360,2026-07-06 03:58:00.000000,2026-07-07 03:58:00.000000,289.0,complete,289.0,3,MATCHED,NORMAL
-6012,95395,2026-07-06 07:27:00.000000,,267.0,processing,0.0,3,MATCHED,SHIPPING_PENDING
119222,95106,2024-09-01 10:30:53.000000,2024-09-01 21:36:53.000000,71.0,complete,71.0,2,MATCHED,NORMAL
107438,85879,2025-06-13 18:34:45.000000,,3.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
93538,74875,2024-03-07 23:19:29.000000,2024-03-09 19:04:29.000000,59.68,shipped,59.68,2,MATCHED,NORMAL
8287,6639,2024-01-19 15:35:26.000000,,252.88,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
33311,26824,2026-02-04 15:56:48.000000,,300.82,processing,0.0,4,MATCHED,SHIPPING_PENDING
39388,31682,2026-01-21 19:34:46.000000,2026-01-23 19:04:46.000000,95.15,shipped,95.15,4,MATCHED,NORMAL
1109,874,2023-08-01 18:59:11.000000,2023-08-03 22:22:11.000000,7.32,returned,7.32,1,MATCHED,NORMAL
14165,11372,2026-01-08 13:05:55.000000,,16.4,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
90831,72697,2021-11-23 07:46:03.000000,2021-11-26 01:19:03.000000,20.99,shipped,20.99,2,MATCHED,NORMAL
97682,78168,2026-04-24 03:11:59.000000,,270.06,processing,0.0,3,MATCHED,SHIPPING_PENDING
22038,17678,2026-06-13 18:29:05.000000,2026-06-14 02:35:05.000000,161.9,returned,161.9,4,MATCHED,NORMAL
58316,46720,2024-06-11 01:53:57.000000,2024-06-11 19:51:57.000000,295.84,complete,295.84,4,MATCHED,NORMAL
41521,33360,2025-01-18 21:31:54.000000,,58.56,processing,0.0,2,MATCHED,SHIPPING_PENDING
20060,16110,2025-12-26 13:55:57.000000,2025-12-27 21:32:57.000000,34.82,complete,34.82,3,MATCHED,NORMAL
102638,82098,2025-10-11 04:01:34.000000,2025-10-13 04:41:34.000000,8.98,shipped,8.98,1,MATCHED,NORMAL
63101,50583,2025-10-26 01:29:11.000000,,60.99,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
28911,23256,2024-09-17 04:47:07.000000,,9.2,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
113779,90826,2024-04-27 16:47:08.000000,2024-04-30 06:17:08.000000,9.2,complete,9.2,1,MATCHED,NORMAL
46101,36974,2026-01-24 09:57:10.000000,2026-01-25 04:49:10.000000,92.61,returned,92.61,2,MATCHED,NORMAL
31774,25552,2025-07-29 08:10:48.000000,,34.57,processing,0.0,2,MATCHED,SHIPPING_PENDING
109667,87619,2024-08-09 06:30:27.000000,2024-08-11 17:53:27.000000,9.61,returned,9.61,1,MATCHED,NORMAL
62125,49817,2025-11-29 21:51:51.000000,2025-11-30 09:10:51.000000,9.66,returned,9.66,1,MATCHED,NORMAL
10697,8564,2025-04-04 00:01:34.000000,2025-04-05 22:04:34.000000,116.9,shipped,116.9,3,MATCHED,NORMAL
8562,6863,2022-05-28 16:56:09.000000,2022-05-29 18:04:09.000000,165.29,complete,165.29,3,MATCHED,NORMAL
114707,91584,2026-03-11 16:22:26.000000,,126.98,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
85383,68338,2026-06-19 16:43:22.044671,,210.75,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
113557,90640,2025-02-19 21:11:46.000000,2025-02-21 05:34:46.000000,10.0,complete,10.0,1,MATCHED,NORMAL
62958,50463,2026-04-14 00:45:50.000000,2026-04-14 08:57:50.000000,25.6,returned,25.6,2,MATCHED,NORMAL
52591,42194,2020-10-27 04:52:42.000000,2020-10-27 12:53:42.000000,10.0,shipped,10.0,1,MATCHED,NORMAL
69128,55440,2024-02-14 04:15:18.000000,2024-02-14 21:45:18.000000,109.99,shipped,109.99,2,MATCHED,NORMAL
92355,73931,2025-05-14 17:36:46.000000,2025-05-15 12:56:46.000000,10.0,shipped,10.0,1,MATCHED,NORMAL
40214,32323,2025-05-26 00:21:57.000000,2025-05-26 04:23:57.000000,10.36,shipped,10.36,1,MATCHED,NORMAL
115162,91965,2026-04-29 04:46:17.000000,,10.5,processing,0.0,1,MATCHED,SHIPPING_PENDING
8084,6470,2026-06-08 19:37:57.000000,,11.05,processing,0.0,1,MATCHED,SHIPPING_PENDING
20796,16694,2024-12-01 11:44:29.000000,,126.25,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
84142,67341,2026-03-15 06:54:09.000000,2026-03-17 17:19:09.000000,261.37,complete,261.37,2,MATCHED,NORMAL
5896,4695,2025-05-11 02:58:21.000000,,28.18,processing,0.0,2,MATCHED,SHIPPING_PENDING
85595,68509,2024-09-30 19:21:26.000000,2024-10-01 14:55:26.000000,55.99,shipped,55.99,2,MATCHED,POTENTIAL CUT-OFF RISK
58230,46667,2025-08-05 03:28:30.000000,,12.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
122885,98074,2024-02-10 11:15:21.000000,2024-02-11 03:38:21.000000,61.99,returned,61.99,2,MATCHED,NORMAL
40614,32638,2025-05-25 12:56:39.000000,2025-05-26 00:05:39.000000,12.0,shipped,12.0,1,MATCHED,NORMAL
123764,98793,2026-05-10 02:54:28.000000,2026-05-11 15:09:28.000000,35.01,complete,35.01,2,MATCHED,NORMAL
4142,3363,2025-10-15 03:31:28.000000,2025-10-17 23:01:28.000000,89.79,shipped,89.79,3,MATCHED,NORMAL
62206,49873,2024-03-30 04:26:56.000000,2024-03-31 06:13:56.000000,12.5,complete,12.5,1,MATCHED,NORMAL
124050,99016,2026-05-07 04:26:49.000000,2026-05-08 13:13:49.000000,118.07,complete,118.07,4,MATCHED,NORMAL
104882,83900,2025-10-10 13:42:09.000000,2025-10-10 14:14:09.000000,292.75,shipped,292.75,2,MATCHED,NORMAL
37704,30327,2025-12-15 15:46:13.000000,2025-12-17 08:44:13.000000,12.95,complete,12.95,1,MATCHED,NORMAL
59379,47615,2026-04-28 05:35:48.000000,,100.98,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
114265,91195,2026-06-10 01:33:59.000000,2026-06-12 18:35:59.000000,187.49,complete,187.49,3,MATCHED,NORMAL
57397,46009,2025-11-08 09:13:55.000000,,12.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
44171,35462,2024-08-14 23:34:12.000000,2024-08-16 03:16:12.000000,12.99,returned,12.99,1,MATCHED,NORMAL
13003,10440,2026-05-31 07:56:03.000000,2026-06-02 13:03:03.000000,148.04,complete,148.04,4,MATCHED,POTENTIAL CUT-OFF RISK
89820,71870,2020-06-10 04:09:20.000000,2020-06-11 09:03:20.000000,44.99,shipped,44.99,2,MATCHED,NORMAL
100638,80528,2024-10-11 04:51:38.000000,2024-10-11 13:22:38.000000,159.45,complete,159.45,3,MATCHED,NORMAL
123995,98971,2025-04-08 09:38:34.000000,2025-04-10 02:04:34.000000,13.01,complete,13.01,1,MATCHED,NORMAL
62620,50198,2025-11-28 11:13:27.000000,2025-11-29 10:27:27.000000,208.21,complete,208.21,4,MATCHED,NORMAL
25545,20607,2025-07-09 08:14:57.000000,,13.9,processing,0.0,1,MATCHED,SHIPPING_PENDING
73716,59161,2021-12-15 20:52:10.000000,,38.95,processing,0.0,2,MATCHED,SHIPPING_PENDING
125240,99988,2023-07-08 07:29:29.000000,,38.95,processing,0.0,2,MATCHED,SHIPPING_PENDING
65665,52636,2025-01-08 19:38:01.000000,2025-01-11 15:03:01.000000,13.95,returned,13.95,1,MATCHED,NORMAL
63931,51230,2025-08-02 07:52:13.000000,2025-08-02 17:25:13.000000,13.98,returned,13.98,1,MATCHED,NORMAL
60075,48206,2024-12-02 22:12:51.000000,2024-12-03 01:47:51.000000,13.99,shipped,13.99,1,MATCHED,NORMAL
4185,3398,2026-03-23 06:07:21.000000,2026-03-24 11:24:21.000000,14.12,complete,14.12,1,MATCHED,NORMAL
104832,83863,2024-05-08 12:39:00.000000,2024-05-09 01:41:00.000000,42.13,complete,42.13,2,MATCHED,NORMAL
25667,20710,2026-04-08 23:52:02.000000,,14.75,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
105574,84454,2025-06-20 23:39:26.000000,,14.75,processing,0.0,1,MATCHED,SHIPPING_PENDING
75073,60247,2025-06-24 10:32:08.000000,,326.94,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
54509,43714,2021-09-15 08:45:16.000000,,82.97,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
113591,90670,2024-03-10 06:38:53.000000,,147.43,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
449,365,2023-09-09 02:37:27.000000,,163.95,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
68207,54684,2026-03-30 16:11:18.000000,,15.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
75690,60706,2024-10-12 23:21:15.000000,2024-10-13 22:37:15.000000,122.99,complete,122.99,3,MATCHED,NORMAL
32709,26338,2026-05-14 15:08:38.000000,,64.0,processing,0.0,2,MATCHED,SHIPPING_PENDING
43051,34558,2025-11-08 17:17:15.000000,,44.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
61716,49470,2024-05-22 09:28:14.000000,,15.0,processing,0.0,1,MATCHED,SHIPPING_PENDING
72117,57907,2020-09-21 22:13:53.000000,2020-09-23 08:28:53.000000,15.0,shipped,15.0,1,MATCHED,NORMAL
94148,75392,2024-12-26 14:26:11.000000,2024-12-28 06:13:11.000000,15.21,returned,15.21,1,MATCHED,NORMAL
59262,47519,2021-11-09 18:29:10.000000,2021-11-12 08:19:10.000000,15.44,shipped,15.44,1,MATCHED,NORMAL
54751,43902,2025-10-04 01:38:20.000000,2025-10-05 03:53:20.000000,403.72,complete,403.72,4,MATCHED,NORMAL
113579,90658,2022-06-04 07:02:43.000000,2022-06-07 04:02:43.000000,15.9,shipped,15.9,1,MATCHED,NORMAL
99087,79298,2021-04-23 09:38:32.000000,2021-04-26 05:05:32.000000,139.83,complete,139.83,4,MATCHED,NORMAL
41086,33001,2024-02-27 23:13:17.000000,,127.6,processing,0.0,4,MATCHED,SHIPPING_PENDING
40368,32440,2021-01-01 05:01:33.000000,,590.0,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
70622,56639,2021-03-21 03:15:11.000000,2021-03-22 13:06:11.000000,131.0,complete,131.0,2,MATCHED,NORMAL
28545,22965,2025-02-20 00:36:18.000000,2025-02-22 00:07:18.000000,37.0,returned,37.0,2,MATCHED,NORMAL
47158,37806,2024-02-08 01:37:28.000000,2024-02-08 04:14:28.000000,41.08,complete,41.08,2,MATCHED,NORMAL
4868,3925,2024-05-29 03:49:35.000000,2024-05-30 18:59:35.000000,53.31,complete,53.31,2,MATCHED,NORMAL
35459,28521,2025-03-17 20:51:09.000000,2025-03-17 20:54:09.000000,47.43,shipped,47.43,2,MATCHED,NORMAL
62440,50060,2021-06-14 10:09:34.000000,,80.78,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
25526,20594,2026-01-12 00:19:32.000000,2026-01-14 06:16:32.000000,121.89,complete,121.89,3,MATCHED,NORMAL
59436,47667,2024-07-26 02:45:30.000000,,16.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
104152,83316,2022-02-15 22:23:31.000000,2022-02-17 08:26:31.000000,126.97,returned,126.97,3,MATCHED,NORMAL
109540,87526,2024-06-07 01:15:49.000000,,17.45,processing,0.0,1,MATCHED,SHIPPING_PENDING
68683,55080,2025-09-09 00:34:07.000000,2025-09-11 16:13:07.000000,99.66,complete,99.66,3,MATCHED,NORMAL
83261,66650,2026-06-15 01:12:53.000000,2026-06-15 13:46:53.000000,121.83,shipped,121.83,4,MATCHED,NORMAL
72318,58066,2025-05-20 01:28:48.000000,2025-05-22 08:14:48.000000,115.17,shipped,115.17,4,MATCHED,NORMAL
121436,96890,2026-05-30 00:44:33.000000,,55.5,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
68234,54710,2025-03-27 14:11:14.000000,,107.49,processing,0.0,3,MATCHED,SHIPPING_PENDING
12346,9905,2026-06-04 18:27:30.000000,2026-06-04 21:11:30.000000,172.45,shipped,172.45,3,MATCHED,NORMAL
97615,78115,2024-01-19 17:42:33.000000,2024-01-22 16:39:33.000000,98.36,complete,98.36,3,MATCHED,NORMAL
99511,79629,2026-04-03 17:22:24.000000,2026-04-05 12:39:24.000000,153.98,shipped,153.98,4,MATCHED,NORMAL
91432,73179,2026-01-16 20:57:09.000000,2026-01-19 19:35:09.000000,18.6,shipped,18.6,1,MATCHED,NORMAL
101140,80931,2025-12-09 10:29:53.000000,2025-12-11 16:57:53.000000,18.65,shipped,18.65,1,MATCHED,NORMAL
26481,21319,2024-10-21 22:40:06.000000,,43.75,processing,0.0,2,MATCHED,SHIPPING_PENDING
122582,97830,2024-06-29 11:45:02.000000,,18.9,processing,0.0,1,MATCHED,SHIPPING_PENDING
22401,17986,2026-03-08 12:11:42.000000,,122.43,processing,0.0,3,MATCHED,SHIPPING_PENDING
89503,71611,2025-08-30 19:22:08.000000,,68.95,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
21070,16906,2024-09-08 14:16:09.000000,2024-09-09 04:03:09.000000,264.5,shipped,264.5,3,MATCHED,NORMAL
52497,42116,2024-12-04 22:02:43.000000,2024-12-05 10:32:43.000000,19.5,shipped,19.5,1,MATCHED,NORMAL
92579,74104,2022-06-30 15:55:27.000000,2022-07-01 06:06:27.000000,159.09,shipped,159.09,4,MATCHED,POTENTIAL CUT-OFF RISK
33878,27270,2023-11-18 03:46:34.000000,,121.09,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
76611,61446,2024-08-28 06:38:25.000000,2024-08-28 22:28:25.000000,149.91,complete,149.91,3,MATCHED,NORMAL
40314,32399,2025-03-13 04:18:18.000000,2025-03-16 01:52:18.000000,82.89,complete,82.89,3,MATCHED,NORMAL
10229,8223,2022-07-28 21:24:11.000000,2022-07-30 17:20:11.000000,443.01,shipped,443.01,3,MATCHED,NORMAL
31899,25640,2024-08-29 01:20:12.000000,2024-08-29 18:11:12.000000,19.97,complete,19.97,1,MATCHED,NORMAL
1722,1381,2025-12-01 13:16:35.000000,2025-12-01 14:43:35.000000,19.99,returned,19.99,1,MATCHED,NORMAL
18057,14536,2026-04-25 11:35:33.000000,2026-04-26 01:00:33.000000,162.98,shipped,162.98,3,MATCHED,NORMAL
18124,14592,2026-02-06 03:21:05.000000,,197.6,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
110556,88287,2025-07-09 14:34:02.000000,,122.95,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
36466,29324,2025-07-12 04:12:33.000000,2025-07-14 10:39:33.000000,168.99,shipped,168.99,4,MATCHED,NORMAL
107400,85847,2026-05-29 23:34:22.000000,2026-06-01 06:37:22.000000,109.99,shipped,109.99,2,MATCHED,POTENTIAL CUT-OFF RISK
20208,16228,2024-11-17 02:22:19.000000,2024-11-17 11:45:19.000000,98.39,shipped,98.39,2,MATCHED,NORMAL
64910,52000,2025-04-28 16:30:02.000000,2025-04-28 23:51:02.000000,239.45,complete,239.45,4,MATCHED,NORMAL
42448,34103,2024-04-08 04:44:23.000000,,21.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
34969,28140,2023-01-19 15:10:49.000000,2023-01-22 07:25:49.000000,21.0,complete,21.0,1,MATCHED,NORMAL
73924,59337,2026-01-18 18:51:41.000000,2026-01-20 20:12:41.000000,205.48,complete,205.48,4,MATCHED,NORMAL
18516,14903,2024-06-02 09:07:11.000000,2024-06-04 17:43:11.000000,45.95,shipped,45.95,2,MATCHED,NORMAL
37761,30375,2022-12-06 12:45:11.000000,,126.95,processing,0.0,3,MATCHED,SHIPPING_PENDING
70234,56348,2025-07-10 05:53:40.000000,,21.99,processing,0.0,1,MATCHED,SHIPPING_PENDING
2203,1776,2025-12-16 15:23:33.000000,,81.99,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
46525,37307,2023-12-22 02:21:35.000000,,22.0,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
4353,3533,2022-02-25 12:04:29.000000,2022-02-27 02:48:29.000000,71.99,complete,71.99,2,MATCHED,NORMAL
121656,97066,2023-10-17 13:22:29.000000,2023-10-19 01:21:29.000000,47.0,returned,47.0,2,MATCHED,NORMAL
78973,63262,2026-03-21 15:16:26.000000,2026-03-24 12:48:26.000000,107.09,shipped,107.09,3,MATCHED,NORMAL
43484,34909,2025-01-06 08:04:12.000000,,259.49,processing,0.0,3,MATCHED,SHIPPING_PENDING
9158,7327,2025-06-11 07:45:46.000000,,22.58,processing,0.0,1,MATCHED,SHIPPING_PENDING
109696,87638,2026-01-01 12:33:42.000000,,161.84,processing,0.0,4,MATCHED,SHIPPING_PENDING
110236,88031,2023-10-22 05:29:06.000000,2023-10-22 15:14:06.000000,197.47,returned,197.47,4,MATCHED,NORMAL
93157,74555,2022-06-03 20:40:23.000000,2022-06-06 03:07:23.000000,61.99,shipped,61.99,2,MATCHED,NORMAL
98813,79084,2026-06-15 10:09:05.000000,2026-06-17 15:21:05.000000,102.22,shipped,102.22,2,MATCHED,NORMAL
36820,29622,2024-08-20 19:01:26.000000,,207.49,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
17122,13790,2025-06-11 13:00:43.000000,2025-06-13 12:18:43.000000,74.23,shipped,74.23,3,MATCHED,NORMAL
87717,70169,2026-06-12 19:42:35.000000,2026-06-13 14:28:35.000000,23.95,shipped,23.95,1,MATCHED,NORMAL
71794,57644,2026-06-14 09:44:12.000000,2026-06-15 17:19:12.000000,23.99,shipped,23.99,1,MATCHED,NORMAL
23654,19030,2021-07-31 06:11:50.000000,,58.0,cancelled,0.0,2,MATCHED,SHIPPING_PENDING
